CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Greece,GRC,,,NAT_TOTAL,20201219,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,130485,4102,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201220,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,131072,4172,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201221,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,131597,4257,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201222,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,132430,4340,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201223,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,133365,4402,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201224,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,134235,4457,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201225,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,134852,4507,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201226,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,135114,4553,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201227,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,4.00,1,,135456,4606,84.26,84.26,88.10,88.10,85.33,85.33,85.00,85.00,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201228,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,4.00,1,,135931,4672,84.26,84.26,88.10,88.10,85.33,85.33,85.00,85.00,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201229,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,4.00,1,,136976,4730,84.26,84.26,88.10,88.10,85.33,85.33,85.00,85.00,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201230,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,4.00,1,,137918,4788,84.26,84.26,88.10,88.10,85.33,85.33,85.00,85.00,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201231,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,4.00,1,,138850,4838,84.26,84.26,88.10,88.10,85.33,85.33,85.00,85.00,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20210101,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,4.00,1,,139447,4881,84.26,84.26,88.10,88.10,85.33,85.33,85.00,85.00,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20210102,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,4.00,1,,139709,4921,84.26,84.26,88.10,88.10,85.33,85.33,85.00,85.00,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20210103,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,4.00,1,,140099,4957,84.26,84.26,88.10,88.10,85.33,85.33,85.00,85.00,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20210104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,,88.10,,85.33,,85.00,,87.50
